project_id_original,project_id,researcher,title,institution,award_amount
CB-2011,167036,ANTONIO GARCIA TRIANA,IDENTIFICACIÓN Y EXPRESIÓN DE GENES DE NEURORRECEPTORES Y DE PROTEÍNAS DEL METABOLISMO REDOX EN EL SISTEMA NERVIOSO DE LA LANGOSTA DE AGUA DULCE CHERAX QUADRICARINATUS,UNIVERSIDAD AUTONOMA DE CHIHUAHUA,1399000
CB-2011,167044,SAMUEL ENOCH ESTRADA SOTO,"ESTUDIO QUÍMICO Y FARMACOLÓGICO DE Lonchocarpus xuul, Cordia morelosana, Talauma mexicana Y Brickellia cavanillesii PARA LA OBTENCIÓN DE COMPUESTOS BIOACTIVOS CON POTENCIAL USO EN EL TRATAMIENTO DEL SÍNDROME METABÓLICO",UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,1104000
CB-2011,167046,DARCY VICTOR TETREAULT  ,CONFLICTOS SOCIOAMBIENTALES EN EL OCCIDENTE Y CENTRO NORTE DE MEXICO,UNIVERSIDAD AUTONOMA DE ZACATECAS,999200
CB-2011,167052,ENRIQUE SOTO EGUIBAR,Papel de los canales iónicos sensores de pH (ASIC) en la codificación sensorial en la cóclea.,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,1070448
CB-2011,167071,VICTOR MEZA CARMEN,Función de ARD1/TRIM23  en la regulación de los niveles del receptor del factor de crecimiento epidérmico (EGFR).,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,1400000
CB-2011,167090,CARLOS FONG REYNOSO,"Competitividad e internacionalización de la PYME (II fase proyecto ""Patrones de creación de empresa competitiva en la coyuntura actual. Identificación y caracterización de empresas de tipo gacela, nacidas globales y de base tecnológica en el Occidente de",UNIVERSIDAD DE GUADALAJARA,438429
CB-2011,167092,LUIS DEMETRIO MIRANDA GUTIERREZ,Síntesis de colecciones de moléculas con alta diversidad estructural a través de reacciones en cascada y/o consecutivas utilizando aductos de Ugi.,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE QUÍMICA,1608300
CB-2011,167095,HUGO JIMENEZ ISLAS,Estudio Numérico de la biofiltración de compuestos orgánicos volátiles (VOC),DIRECCION GENERAL DE EDUCACION SUPERIOR TECNOLOGICA / INSTITUTO TECNOLÓGICO DE CELAYA,645000
CB-2011,167101,RAUL GERARDO PAREDES GUERRERO,Control neural de la conducta sexual en machos sexualmente lentos y en machos no copuladores.,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE NEUROBIOLOGÍA,1681241
CB-2011,167107,MANUEL ZAVALA TREJO,SOBRE LA CARACTERIZACIÓN HIDRODINÁMICA DE LOS SUELOS AGRÍCOLAS,UNIVERSIDAD AUTONOMA DE ZACATECAS,960000
CB-2011,167109,ELOY GERARDO MORENO GALINDO,MODULACIÓN DE LA RECTIFICACIÓN DE LA CORRIENTE DE K+ RECTIFICADORA ENTRANTE ACTIVADA POR ACETILCOLINA (IKACh),UNIVERSIDAD DE COLIMA,1400000
CB-2011,167111,OMAR JIMENEZ ALEMAN,Estudio de propiedades  y tribocorrosión de recubrimientos delgados sobre aleaciones biomédicas,UNIVERSIDAD DE GUADALAJARA,1378260
CB-2011,167122,ROSARIO ADELAIDA MUÑOZ CLARES,BASES ESTRUCTURALES Y DINÁMICAS DE LA CATÁLISIS EN LAS  BETAÍNA ALDEHÍDO DESHIDROGENASAS DE PSEUDOMONAS AERUGINOSA  Y  DE CLOROPLASTO,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / FACULTAD DE QUÍMICA,1999672
CB-2011,167129,JUAN JOEL MOSQUEDA GUALITO,GENERACIÓN DE MOLÉCULAS MULTIEPITÓPICAS COMO VACUNA CONTRA LA BABESIOSIS BOVINA,UNIVERSIDAD AUTONOMA DE QUERETARO,2224044
CB-2011,167132,MARIA LUISA RODRIGUEZ SALA MURO,Médicos en la Nueva España (1621-1833): Del estamento ocupacional a la comunidad científica,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE HUMANIDADES,1469400
CB-2011,167134,ULISES REGINALDO COFFEEN MEDINA,Dinámica de los receptores dopaminérgicos D2 en la corteza insular de la rata en los procesos de dolor central.,INSTITUTO NACIONAL DE PSIQUIATRIA RAMON DE LA FUENTE MUÑIZ,957346
CB-2011,167139,GEORGINA ESTHER PINA LUIS,SÍNTESIS Y FUNCIONALIZACIÓN DE NANOESTRUCTURAS COMO SONDAS LUMINISCENTES CON FINES ANALÍTICOS,DIRECCION GENERAL DE EDUCACION SUPERIOR TECNOLOGICA / INSTITUTO TECNOLÓGICO DE TIJUANA,1750000
CB-2011,167147,JAIME AURELIO BARRAL CABALLERO,Fisiología Comparada de la Modulación Dopaminérgica en Neuronas Espinosas Medianas de los Ganglios Basales de Mamífero y Reptil,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / FACULTAD DE ESTUDIOS SUPERIORES IZTACALA,1245000
CB-2011,167148,EDUARDO RODRIGUEZ DE SAN MIGUEL GUERRERO,Desarrollo de dispositivos auxiliares en la medición in situ y ex situ de especies tóxicas en aguas y su fracción biodisponible,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / FACULTAD DE QUÍMICA,1200000
CB-2011,167164,LAURA ALEJANDRA ARDILLA DE LA ROSA CARRILLO,Actividad antioxidante y anti-obesidad de compuestos polifenólicos monoméricos y poliméricos en almendra y cáscara de nuez Carya illinoinensis,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,971800
CB-2011,167169,GUILLERMO TENORIO TAGLE,Super cúmulos estelares y sus huellas en la evolución de galaxias.,INSTITUTO NACIONAL DE ASTROFISICA OPTICA Y ELECTRONICA,1200400
CB-2011,167178,DORIS ATENEA CERECEDO MERCADO,PAPEL DE LOS DISTROGLICANOS EN LA FISIOPATOLOGÍA DE LA LEUCEMIA MIELOIDE AGUDA,INSTITUTO POLITECNICO NACIONAL,1985000
CB-2011,167182,PABLO SUAREZ SERRATO,"Geometría Dinámica 1 : entropía, flujos de Yamabe y foliaciones simplécticas.",UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE MATEMÁTICAS,265000
CB-2011,167185,RICARDO ONDARZA ROVIRA,GENERACIÓN DE ARMÓNICOS Y DE PULSOS ULTRACORTOS EN INTERACCIONES ULTRARELATIVISTAS DE LUZ LÁSER CON PLASMAS,INSTITUTO NACIONAL DE INVESTIGACIONES NUCLEARES,568683
CB-2011,167231,CLAUS SIEBE GRABACH,Comparación del vulcanismo Plio-Cuaternario en los alrededores del Valle de México con el de la región central de Michoacán (franja La Huacana-Tacámbaro-Ario-Pátzcuaro-Zacapu),UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE GEOFÍSICA,1461200
CB-2011,167232,CRESCENCIO OCTAVIO OLIVARES XOMETL,Desplazamiento de petróleo en celda Hele Shaw simulando el medio poroso de caliza fracturada,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,2000000
CB-2011,167235,DANIEL GONZALEZ LOMELI,MODELO PSICOLÓGICO PARA EL APRENDIZAJE DE ESTUDIANTES UNIVERSITARIOS,UNIVERSIDAD DE SONORA,672239
CB-2011,167236,LEONEL GUTIERREZ ALBORES,Estudio de la evolución galáctica en galaxias de disco de tipo temprano.,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE ASTRONOMÍA,598160
CB-2011,167244,JOSE LUIS ARAGON VERA,EXTENSIONES DEL MODELO DE TURING DE REACCIÓN-DIFUSIÓN; TEORÍA Y APLICACIONES.,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / CENTRO DE FÍSICA APLICADA Y TECNOLOGÍA AVANZADA,610352
CB-2011,167258,EDI ALVARO MALO RIVERA,"COMUNICACIÓN QUÍMICA Y COMPORTAMIENTO EN CHINCHES DEL COMPLEJO TRIATOMA DIMIDIATA, VECTORES DE LA 
ENFERMEDAD DE CHAGAS",EL COLEGIO DE LA FRONTERA SUR,1835100
CB-2011,167259,XIAOOU LI ZHANG,Dynamic Vertical Fragmentation in Databases Using Online Data Mining Techniques and Active Rules,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL I.P.N.,841950
CB-2011,167261,MARISOL LOPEZ LOPEZ,Estudio farmacogenético de la respuesta terapéutica a fenitoína y lamotrigina en pacientes con epilepsia,UNIVERSIDAD AUTONOMA METROPOLITANA,1630000
CB-2011,167265,MARIA DE LOURDES GUTIERREZ XICOTENCATL,"FOXO y Ras importantes piezas en el proceso de transformación celular 
generada por el oncogén E5 de HPV16",INSTITUTO NACIONAL DE SALUD PUBLICA,1925000
CB-2011,167268,YO SUGIURA YAMAMOTO,La antigua vida cotidiana en el valle de Toluca a través del estudio de la cultura material arqueológica,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE HUMANIDADES / INSTITUTO DE INVESTIGACIONES ANTROPOLOGICAS,1450682
CB-2011,167271,FERNANDO ALEJANDRO BARRIOS ALVAREZ,Resonancia magnética funcional de los correlatos neurales de la somatopercepción y somatorepresentación corporal durante la modulación de la actividad en la corteza somatosensorial primaria por medio de la atención sostenida y controlada,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE NEUROBIOLOGÍA,818012
CB-2011,167278,LAURA VIRGINIA ADALID PERALTA,Caracterización de los mecanismos de activación y la funcionalidad de las células T reguladoras en el control de la neuroinflamación asociada a la neurocisticercosis humana,INSTITUTO NACIONAL DE NEUROLOGIA Y NEUROCIRUGIA MANUEL VELASCO SUAREZ,1759000
CB-2011,167281,DANIEL ROSA GONZALEZ,Estudio Detallado de Galaxias Cercanas: Evolucion e Implicaciones Cosmologicas,INSTITUTO NACIONAL DE ASTROFISICA OPTICA Y ELECTRONICA,481000
CB-2011,167286,JOSE LEMUS RUIZ,PROCESAMIENTO Y UNION DE BI-MATERIALES CERÁMICO/METAL NANOESTRUCTURADOS,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,1941000
CB-2011,167291,ITZIAR ARETXAGA MENDEZ,Condiciones físicas de los brotes de formación estelar maximal en galaxias en formación  y quásares,INSTITUTO NACIONAL DE ASTROFISICA OPTICA Y ELECTRONICA,1596034
CB-2011,167325,GIL ARTURO QUIJANO VEGA,Análisis de la Competitividad Económica en Municipios y Regiones del Estado de Sonora: Diagnóstico y Alternativas para su Crecimiento, INSTITUTO TECNOLÓGICO DE HERMOSILLO,700000
CB-2011,167332,NIV DRORY  ,"The Stellar, Baryonic, and Dark Mass Assembly of Galaxies",UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE ASTRONOMÍA,1827640
CB-2011,167335,LUIS ARTURO UREÑA LOPEZ,"Fenomenologia de modelos de inflacion, materia oscura y energia oscura",UNIVERSIDAD DE GUANAJUATO,1270000
CB-2011,167345,REYNA ELIZABETH BARBOSA CABRERA,Modificación de la respuesta inmunitaria intestinal causada por la lactoferrina bovina durante el estrés por inmovilización,INSTITUTO POLITECNICO NACIONAL,1400000
CB-2011,167351,JORGE GUILLERMO DOMINGUEZ CHAVEZ,"Ensambles Supramoleculares de Dendrímeros pi-Conjugados y Rilen-Bisimidas Para Aplicaciones en OLEDs: Diseño, Síntesis y Modificación Supramolecular de la Periferia para la Variación Sistemática de sus Propiedades Luminiscentes.",UNIVERSIDAD VERACRUZANA,1400000
CB-2011,167356,MARIA DEL ROCIO REDON DE LA FUENTE,"Estudio del desempeño de moléculas dendriméricas para su empleo como acarreadores-liberadores de fármacos. Síntesis, caracterización; estudios fisicoquímicos y evaluaciones biológicas",UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / CENTRO DE CIENCIAS APLICADAS Y DESARROLLO TECNOLOGICO,1500000
CB-2011,167359,NURIA VICTORIA SANCHEZ PUIG,Estudios del reconocimiento molecular de proteínas involucradas en la maduración ribosomal.,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE QUÍMICA,1349235
CB-2011,167361,JOSE RUBEN LARA LARA,Red Nacional de Monitoreo de Flujos de Carbono en los Ecosistemas Costeros del Pacífico Mexicano y el Golfo de México,"CENTRO DE INVESTIGACION CIENTIFICA Y DE EDUCACION SUPERIOR DE ENSENADA, BAJA CALIFORNIA.",4399833
CB-2011,167372,LAURA HINOJOSA REYES,"Estudio de la distribución, biodisponibilidad y especiación de arsénico en cultivos de maíz",UNIVERSIDAD AUTONOMA DE NUEVO LEON,1394178
CB-2011,167374,CHRISTIAN ALBERTO GARCIA SEPULVEDA,Estudio de la diversidad genómica KIR y de sus interacciones con HLA en infecciones naturales y experimentales por HIV-1.,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,1400000
CB-2011,167376,GLORIA DE LA LUZ LEON AVILA,"Giardia intestinalis: Búsqueda de nuevos marcadores de resistencia en trofozoitos tratados con nitaxozanida, albendazol y un derivado de albendazol.",INSTITUTO POLITECNICO NACIONAL,1982000
CB-2011,167419,EDEN BOJORQUEZ MORA,Nuevas medidas de intensidad sísmica vectorial,UNIVERSIDAD AUTONOMA DE SINALOA,1101400
CB-2011,167425,ALFREDO ARANDA FERNANDEZ,Física del sabor más allá del Modelo Estándar,UNIVERSIDAD DE COLIMA,993000
CB-2011,167428,WEN YU LIU,Interacción inteligente del humano-robot con aplicación en un exoesqueleto robótico de rehabilitación,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL I.P.N.,1826578
CB-2011,167429,VICTOR HUGO DE LAFUENTE FLORES,Actividad cortical relacionada al reconocimiento de objetos por medio del tacto,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE NEUROBIOLOGÍA,1399896
CB-2011,167430,JUAN RAUL ALVAREZ IDABOY,ESTUDIO TEÓRICO DE LA ACTIVIDAD ANTIOXIDANTE DE COMPUESTOS PRESENTES EN ALIMENTOS DE CONSUMO HUMANO,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / FACULTAD DE QUÍMICA,1268000
CB-2011,167431,JOSE DE JESUS SERRANO LUNA,Purificación y Caracterización Bioquímica del Proteasoma de Entamoeba histolytica,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL I.P.N.,1497494
CB-2011,167434,ROSENBERG JAVIER ROMERO DOMINGUEZ,Análisis de recuperación de energía de desecho y desarrollo sustentable,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,1993000
CB-2011,167436,JUAN CARLOS PINEDA CORTES,Modulación Cruzada entre receptores 5-HT y GABAB: en busca de nuevas vías para la terapia de los transtornos del ánimo,UNIVERSIDAD AUTONOMA DE YUCATAN,467500
CB-2011,167438,YONATHAN OMAR GARFIAS BECERRA,Estudio del efecto de la inhibición funcional de la nucleolina transmembranal  en un modelo de neovascularización  corneal experimental.,"FUNDACION DE ASISTENCIA PRIVADA CONDE DE VALENCIANA, IAP",1165000
CB-2011,167441,RUBEN Y.M. FOSSION  ,Enfermedades complejas: hipótesis de un origen común basado en alteración de ritmos y sincronización,SECRETARIA DE SALUD / INSTITUTO DE GERIATRIA,1391600
CB-2011,167443,ERIKA MARTIN ARRIETA,Catalizadores fotomodulables basados en nanopartículas mono y bimetálicas funcionalizadas con grupos tio-azobenceno,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / FACULTAD DE QUÍMICA,1402000
CB-2011,167445,MARIO EMILIO RODRIGUEZ RODRIGUEZ,CAPACIDAD DE DEFORMACION LATERAL  DE ESTRUCTURAS DE CONCRETO REFORZADO EN ZONAS DE ALTA SISMICIDAD DE MEXICO,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE INGENIERÍA,2000000
CB-2011,167459,YURIDIA MERCADO FLORES,"Estudio bioquímico y molecular de las actividades enzimáticas extracelulares de proteasa ácida, xilanasa y celulasa de los hongos patógenos del maíz Sporisorium reilianum y Stenocarpella maydis",UNIVERSIDAD POLITECNICA DE PACHUCA,1400000
CB-2011,167460,HÉCTOR GIBRÁN CEBALLOS CANCINO,"Desarrollo de plataformas autonómicas con razonamiento probabilístico, semántico y causal",INSTITUTO TECNOLÓGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY / CAMPUS MONTERREY,697000
CB-2011,167461,MARTHA PATRICIA CRUCES MARTINEZ,MODULACION DEL DAÑO GENETICO POR QUELATOS DE COBRE Y DERIVADOS,INSTITUTO NACIONAL DE INVESTIGACIONES NUCLEARES,1999000
CB-2011,167462,VERONICA GARCIA MONTALVO,Estudio comparativo de compuestos metálicos a partir de ligantes calcogenados propuestos como precursores de materiales y modelos en química básica,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE QUÍMICA,1336500
CB-2011,167464,MARIA DOLORES JIMENEZ FARFAN,"EFECTO DE LA INTERACCION DE LAS MUCINAS Y RECEPTORES TIROSINA CINASA EN LA PROLIFERACION, APOPTOSIS Y MIGRACION DEL CARCINOMA DE CELULAS ESCAMOSAS ORAL Y FARINGEO",UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / FACULTAD DE ODONTOLOGÍA,932000
CB-2011,167474,LORENZO ALBERTO MARTINEZ SUASTEGUI,Análisis de Transferencia de Calor por Convección Mixta Laminar para Flujo Opuesto en Canales Verticales e Inclinados de Longitud Finita y de Sección Transversal no Circular Sujetos a Fuentes de Calor Discretas,INSTITUTO POLITECNICO NACIONAL,1144234
CB-2011,167477,MERCED MONTESINOS VELASQUEZ,Gravedad tipo BF y acoplamientos de materia,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL I.P.N.,1087000
CB-2011,167482,VADIM AZHMYAKOV GRUDNIKOV,Métodos constructivos de optimización para sistemas híbridos,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL I.P.N.,275000
CB-2011,167485,MARGARITA MIRANDA HERNANDEZ,ELECTROCATALIZADORES SOPORTADOS EN MATRICES MICRO Y NANOESTRUCTURADAS CARBÓN,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA,1885000
CB-2011,167488,JOSE ANGEL GUADALUPE GUTIERREZ PABELLO,Identificación de proteínas micobacterianas y de proteínas de señalización de la célula hospedadora que participan durante el proceso de apoptosis inducido por Mycobacterium bovis en macrófagos bovinos.,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / FACULTAD DE MEDICINA  VETERINARIA Y ZOOTECNIA,1892000
CB-2011,167491,ANNIA GALANO JIMENEZ,ESTUDIO DE REACCIONES RADICAL-MOLECULA RELEVANTES EN LA PREVENCIÓN Y TRATAMIENTO DEL ESTRÉS OXIDATIVO UTILIZANDO LA QUÍMICA COMPUTACIONAL,UNIVERSIDAD AUTONOMA METROPOLITANA,1262000
CB-2011,167495,GABRIEL LEGORRETA PAULIN,"ZONACIÓN CARTOGRÁFICA, MODELACIÓN DE LA SUSCEPTYIBILIDAD Y PRODUCCIÓN DE SEDIMENTOS DE DESLIZAMIENTOS SUPERFICIALES EN LA LADERA SW DEL VOLCÁN PICO DE ORIZABA (Caso de estudio cuenca El Estado, Veracruz-Puebla)",UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE GEOGRAFÍA,1280361
CB-2011,167500,APOLONIO VARGAS TORRES,Caracterización  de películas biodegradables elaboradas a base de almidón del  tubérculo de chayote (Sechium edule Sw.): efecto de la adición de  celulosa y nano-celulosa.,UNIVERSIDAD AUTONOMA DEL ESTADO DE HIDALGO / CENTRO DE INVESTIGACIÓN EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,1398828
CB-2011,167507,EDUARDO BARZANA GARCIA,Caracterización de la actividad de enzimas degradadoras de inulina ramificada,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / FACULTAD DE QUÍMICA,1390000
CB-2011,167514,TERESA PI PUIG,Mineralogía y geocronología de arcillas y micas asociadas a zonas de falla y de cizalla como herramienta para reconstruir su historia de deformación. Aplicación a tres fronteras tectónicas importantes de México.,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE GEOLOGÍA,968306
CB-2011,167563,ANA LAURA GARCIA PERCIANTE,"Fluidos ionizados y neutros: fenomenología, enfoque microscópico y análisis en los regímenes no-relativista y relativista. Aplicaciones específicas.",UNIVERSIDAD AUTONOMA METROPOLITANA,664153
CB-2011,167564,JUAN OROZCO VILLAFUERTE,Producción de extractos con actividad antioxidante de Buddleja cordata y Justicia spicigera por cultivos de tejidos vegetales y evaluación de su protección mediante la incorporación en nanoemulsiones,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,1035000
CB-2011,167565,AGUSTIN SANTIAGO MEDINA VAZQUEZ,"Modelado, caracterización y aplicaciones del transistor de compuerta flotante de milltiples entradas de control",UNIVERSIDAD DE GUADALAJARA,815300
CB-2011,167583,SOCORRO DEL CARMEN VALDEZ RODRIGUEZ,Análisis del crecimiento de tejido mineral y  degradación electroquímica en vidrios metálicos base aluminio obtenidos a ultra altas velocidades de enfriamiento.,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE CIENCIAS FÍSICAS,1210000
CB-2011,167584,KAREN VIRGINIA PINEDA HIDALGO,ANÁLISIS GENÉTICO Y BIOQUÍMICO DE CARACTERÍSTICAS RELACIONADAS CON LA DUREZA DEL ENDOSPERMO DE MAÍZ DE CALIDAD PROTEÍNICA,UNIVERSIDAD AUTONOMA DE SINALOA,1191000
CB-2011,167585,ROSA MARIA GUTIERREZ RIOS,Papel de los factores de transcripción intermodulares en la organización topologica de la red de regulación de Bacillus subtilis,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE BIOTECNOLOGÍA,906222
CB-2011,167594,GERMAN AUBIN ARROYO CAMACHO,Foliaciones y sistemas dinámicos,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE MATEMÁTICAS,290000
CB-2011,167595,NESTOR SANTILLAN SOTO,BALANCE RADIATIVO Y ANÁLISIS TERMOGRÁFICO SOBRE COBERTURAS DE SUELO EN LA CIUDAD DE MEXICALI B.C. Y SU IMPACTO EN EL CLIMA REGIONAL,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,1396680
CB-2011,167601,ANABELLA DEL ROSARIO DAVILA MARTINEZ,El Impacto del Emprendimiento Institucional en los Modelos de Administración y de Organización,INSTITUTO TECNOLÓGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY / CAMPUS MONTERREY,1000000
CB-2011,167611,PABLO FABIAN VELAZQUEZ BRITO,Estudio teorico-observacional en alta resolucion de flujos astrofisicos,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE CIENCIAS NUCLEARES,919577
CB-2011,167621,MARIA DEL SOCORRO LOZANO GARCIA,EL CUATERNARIO TARDIO EN EL CENTRO DE MEXICO: ESTIMACIÓN CUANTITATIVA Y META-ANÁLISIS DE CAMBIOS CLIMÁTICOS INFERIDOS DE SECUENCIAS LACUSTRES,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE GEOLOGÍA,1575172
CB-2011,167622,JOSE DE JESUS GARCIA TREJO,Resolución atómica del mecanismo de regulación del nanomotor Profesor InvestigadorF0-ATP sintasa en alfa-proteobacterias ejercido por la novedosa subunidad zeta.,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / FACULTAD DE QUÍMICA,2000000
CB-2011,167623,AIDA SUSANA ROMERO GARCIA,Estudio de la biogénesis y función mitocondrial en cáncer de pulmón,INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS,995000
CB-2011,167624,LAURO BUCIO GALINDO,Relaciones de simetría entre grupos espaciales de fases cristalinas de interés teórico y tecnológico,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA / INSTITUTO DE FÍSICA,435600
CB-2011,167625,ARY RODRIGUEZ GONZALEZ,Estudio de la evolución y emisión de burbujas y superburbujas interestelares,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO / COORDINACION DE INVESTIGACION CIENTIFICA,486333
